,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,163,8,1,0,163,18,3,0
5,5,153,13,1,0,153,28,3,0
6,6,149,15,1,0,149,32,3,0
7,7,141,19,1,0,141,40,3,0
8,8,132,20,3,0,132,42,10,0
9,9,130,21,3,0,130,44,10,0
10,10,124,24,3,0,124,50,10,0
11,11,118,27,3,0,118,56,10,0
12,12,110,23,8,0,110,49,25,0
13,13,107,22,9,0,107,48,29,0
14,14,100,24,10,0,100,52,32,0
15,15,97,22,10,1,97,48,32,7
