,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,200,17,2,0,200,36,7,0
9,9,182,24,3,0,182,49,12,0
10,10,176,27,3,0,176,55,12,0
11,11,154,31,4,2,154,64,14,11
12,12,151,32,4,2,151,67,14,11
13,13,147,32,5,2,147,68,17,11
14,14,136,35,6,2,136,75,21,11
15,15,135,34,7,1,135,74,30,4
